
Rk,Year,Tm,Lg,G,W,L,Ties,W-L%,pythW-L%,Finish,GB,Playoffs,R,RA,BatAge,PAge,#Bat,#P,Top Player,Managers
18,1997,Houston Astros,NL Central,162,84,78,0,.519,.574,1st of 5,--,Lost LDS (3-0),777,660,28.8,27.0,41,18,C.Biggio (9.4),L.Dierker (84-78)
19,1996,Houston Astros,NL Central,162,82,80,0,.506,.477,2nd of 5,6.0,,753,792,28.2,28.5,43,22,J.Bagwell (7.5),T.Collins (82-80)
20,1995,Houston Astros,NL Central,144,76,68,0,.528,.547,2nd of 5,9.0,,747,674,28.1,27.9,44,19,C.Biggio (6.3),T.Collins (76-68)
21,1994,Houston Astros,NL Central,115,66,49,0,.574,.581,2nd of 5,0.5,,602,503,27.8,27.2,33,13,J.Bagwell (8.2),T.Collins (66-49)
22,1993,Houston Astros,NL West,162,85,77,0,.525,.558,3rd of 7,19.0,,716,630,27.1,28.3,36,16,J.Bagwell (5.4),A.Howe (85-77)
23,1992,Houston Astros,NL West,162,81,81,0,.500,.457,4th of 6,17.0,,608,668,26.4,27.1,38,16,S.Finley (5.7),A.Howe (81-81)
24,1991,Houston Astros,NL West,162,65,97,0,.401,.423,6th of 6,29.0,,605,717,26.1,26.4,44,19,S.Finley (5.1),A.Howe (65-97)
25,1990,Houston Astros,NL West,162,75,87,0,.463,.438,4th of 6,16.0,,573,656,28.4,31.8,44,17,D.Darwin (5.3),A.Howe (75-87)
26,1989,Houston Astros,NL West,162,86,76,0,.531,.485,3rd of 6,6.0,,647,669,29.0,33.0,37,17,K.Caminiti (4.8),A.Howe (86-76)
27,1988,Houston Astros,NL West,162,82,80,0,.506,.490,5th of 6,12.5,,617,631,29.5,33.1,39,15,G.Davis (4.2),H.Lanier (82-80)
28,1987,Houston Astros,NL West,162,76,86,0,.469,.479,3rd of 6,14.0,,648,678,29.9,31.6,43,17,M.Scott (5.6),H.Lanier (76-86)
29,1986,Houston Astros,NL West,162,96,66,0,.593,.563,1st of 6,--,Lost NLCS (4-2),654,569,29.9,30.7,40,19,M.Scott (8.2),H.Lanier (96-66)
30,1985,Houston Astros,NL West,162,83,79,0,.512,.510,3rd of 6,12.0,,706,691,29.9,31.4,38,16,B.Doran (5.3),B.Lillis (83-79)
31,1984,Houston Astros,NL West,162,80,82,0,.494,.543,2nd of 6,12.0,,693,630,30.1,31.3,36,14,J.Cruz (6.3),B.Lillis (80-82)
32,1983,Houston Astros,NL West,162,85,77,0,.525,.498,3rd of 6,6.0,,643,646,29.1,30.4,33,13,D.Thon (7.4),B.Lillis (85-77)
33,1982,Houston Astros,NL West,162,77,85,0,.475,.461,5th of 6,12.0,,569,620,29.4,31.8,38,16,D.Thon (6.1),B.Virdon (49-62) and B.Lillis (28-23)
34,1981,Houston Astros,NL West,110,61,49,0,.555,.579,3rd of 6,6.0,Lost LDS (3-2),394,331,28.9,31.1,37,12,N.Ryan (5.1),B.Virdon (61-49)
35,1980,Houston Astros,NL West,163,93,70,0,.571,.536,1st of 6,--,Lost NLCS (3-2),637,589,28.7,30.1,33,13,T.Puhl (6.2),B.Virdon (93-70)
36,1979,Houston Astros,NL West,162,89,73,0,.549,.501,2nd of 6,1.5,,583,582,27.2,28.3,40,19,J.Richard (5.4),B.Virdon (89-73)
37,1978,Houston Astros,NL West,162,74,88,0,.457,.479,5th of 6,21.0,,605,634,27.1,26.6,39,15,J.Cruz (5.3),B.Virdon (74-88)
38,1977,Houston Astros,NL West,162,81,81,0,.500,.521,3rd of 6,17.0,,680,650,27.5,24.9,37,13,J.Richard (5.6),B.Virdon (81-81)
39,1976,Houston Astros,NL West,162,80,82,0,.494,.477,3rd of 6,22.0,,625,657,26.6,25.6,36,17,C.Cedeno (5.9),B.Virdon (80-82)
40,1975,Houston Astros,NL West,162,64,97,1,.398,.469,6th of 6,43.5,,664,711,26.3,26.6,35,15,C.Cedeno (4.4),P.Gomez (47-80) and B.Virdon (17-17)
41,1974,Houston Astros,NL West,162,81,81,0,.500,.515,4th of 6,21.0,,653,632,26.8,27.6,35,15,C.Cedeno (5.8),P.Gomez (81-81)
42,1973,Houston Astros,NL West,162,82,80,0,.506,.506,4th of 6,17.0,,681,672,28.0,26.3,39,15,C.Cedeno (7.3),L.Durocher (82-80)
43,1972,Houston Astros,NL West,153,84,69,0,.549,.549,3rd of 6,10.5,,708,636,27.4,26.3,32,14,C.Cedeno (8.0),H.Walker (67-54) S.Parker (1-0) and L.Durocher (16-15)
44,1971,Houston Astros,NL West,162,79,83,0,.488,.514,4th of 6,11.0,,585,567,26.1,26.5,36,17,D.Wilson (6.1),H.Walker (79-83)
45,1970,Houston Astros,NL West,162,79,83,0,.488,.488,4th of 6,23.0,,744,763,26.6,26.3,38,17,J.Wynn (4.9),H.Walker (79-83)
46,1969,Houston Astros,NL West,162,81,81,0,.500,.505,5th of 6,12.0,,676,668,26.5,25.6,37,18,L.Dierker (8.4),H.Walker (81-81)
47,1968,Houston Astros,NL,162,72,90,0,.444,.435,10th of 10,25.0,,510,588,25.6,26.3,38,14,J.Wynn (5.4),G.Hatton (23-38) and H.Walker (49-52)
48,1967,Houston Astros,NL,162,69,93,0,.426,.423,9th of 10,32.5,,626,742,26.0,26.4,47,22,J.Wynn (5.3),G.Hatton (69-93)
49,1966,Houston Astros,NL,163,72,90,1,.444,.442,8th of 10,23.0,,612,695,25.7,28.2,45,20,M.Cuellar (5.4),G.Hatton (72-90)
50,1965,Houston Astros,NL,162,65,97,0,.401,.399,9th of 10,32.0,,569,711,26.9,28.5,48,23,J.Wynn (7.4),L.Harris (65-97)
51,1964,Houston Colt .45's,NL,162,66,96,0,.407,.393,9th of 10,27.0,,495,628,28.0,30.9,42,17,B.Bruce (5.5),H.Craft (61-88) and L.Harris (5-8)
52,1963,Houston Colt .45's,NL,162,66,96,0,.407,.357,9th of 10,33.0,,464,640,27.0,29.4,45,19,H.Woodeshick (4.6),H.Craft (66-96)
53,1962,Houston Colt .45's,NL,162,64,96,2,.400,.413,8th of 10,36.5,,592,717,29.4,28.8,43,17,T.Farrell (7.3),H.Craft (64-96)
